#VAL64-0  Hist_00680
    -180 0.000162000
    -174 0.001198000
    -168 0.006198000
    -162 0.024976000
    -156 0.079178000
    -150 0.167288000
    -144 0.229916000
    -138 0.211790000
    -132 0.140258000
    -126 0.074404000
    -120 0.034642000
    -114 0.015244000
    -108 0.006998000
    -102 0.003384000
     -96 0.001796000
     -90 0.001022000
     -84 0.000668000
     -78 0.000366000
     -72 0.000258000
     -66 0.000162000
     -60 0.000064000
     -54 0.000014000
     -48 0.000000000
     -42 0.000002000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000012000
