#LEU132-0  Hist_01374
     -180 0.000004000
     -174 0.000016000
     -168 0.000246000
     -162 0.002112000
     -156 0.012486000
     -150 0.047948000
     -144 0.116806000
     -138 0.182876000
     -132 0.206396000
     -126 0.175536000
     -120 0.119846000
     -114 0.069508000
     -108 0.036474000
     -102 0.017192000
      -96 0.007644000
      -90 0.003200000
      -84 0.001216000
      -78 0.000362000
      -72 0.000100000
      -66 0.000030000
      -60 0.000000000
      -54 0.000002000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
