#THR179-3  Hist_01874
     -180 0.035394000
     -174 0.043216000
     -168 0.034258000
     -162 0.019178000
     -156 0.009004000
     -150 0.004004000
     -144 0.001576000
     -138 0.000568000
     -132 0.000224000
     -126 0.000124000
     -120 0.000118000
     -114 0.000168000
     -108 0.000302000
     -102 0.000572000
      -96 0.000892000
      -90 0.001372000
      -84 0.002466000
      -78 0.003920000
      -72 0.006044000
      -66 0.006520000
      -60 0.004638000
      -54 0.002650000
      -48 0.001662000
      -42 0.000970000
      -36 0.000514000
      -30 0.000214000
      -24 0.000100000
      -18 0.000034000
      -12 0.000006000
       -6 0.000002000
        0 0.000000000
        6 0.000002000
       12 0.000004000
       18 0.000056000
       24 0.000296000
       30 0.001970000
       36 0.010826000
       42 0.040978000
       48 0.105458000
       54 0.180342000
       60 0.198830000
       66 0.142340000
       72 0.069126000
       78 0.026464000
       84 0.007890000
       90 0.002154000
       96 0.000460000
      102 0.000126000
      108 0.000032000
      114 0.000020000
      120 0.000004000
      126 0.000008000
      132 0.000014000
      138 0.000036000
      144 0.000104000
      150 0.000304000
      156 0.000984000
      162 0.002878000
      168 0.008394000
      174 0.019190000
