#GLN61-1  Hist_00646
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000006000
     -12 0.000040000
      -6 0.000284000
       0 0.001656000
       6 0.008028000
      12 0.029450000
      18 0.077862000
      24 0.149356000
      30 0.206924000
      36 0.208870000
      42 0.157678000
      48 0.091488000
      54 0.042850000
      60 0.016888000
      66 0.005798000
      72 0.001816000
      78 0.000580000
      84 0.000166000
      90 0.000042000
      96 0.000018000
     102 0.000014000
     108 0.000016000
     114 0.000026000
     120 0.000042000
     126 0.000032000
     132 0.000038000
     138 0.000022000
     144 0.000004000
     150 0.000006000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
