#LYS55-3  Hist_00574
    -180 0.054352000
    -174 0.065278000
    -168 0.056540000
    -162 0.036676000
    -156 0.019148000
    -150 0.008268000
    -144 0.003152000
    -138 0.001384000
    -132 0.000542000
    -126 0.000292000
    -120 0.000290000
    -114 0.000458000
    -108 0.001130000
    -102 0.003310000
     -96 0.010736000
     -90 0.030706000
     -84 0.070662000
     -78 0.124266000
     -72 0.156270000
     -66 0.136074000
     -60 0.083682000
     -54 0.037914000
     -48 0.013332000
     -42 0.003964000
     -36 0.001070000
     -30 0.000244000
     -24 0.000098000
     -18 0.000038000
     -12 0.000014000
      -6 0.000006000
       0 0.000002000
       6 0.000006000
      12 0.000012000
      18 0.000040000
      24 0.000076000
      30 0.000236000
      36 0.000546000
      42 0.001044000
      48 0.002040000
      54 0.003498000
      60 0.004738000
      66 0.005050000
      72 0.004118000
      78 0.002638000
      84 0.001396000
      90 0.000556000
      96 0.000216000
     102 0.000082000
     108 0.000036000
     114 0.000012000
     120 0.000014000
     126 0.000012000
     132 0.000014000
     138 0.000018000
     144 0.000084000
     150 0.000356000
     156 0.001376000
     162 0.004930000
     168 0.014538000
     174 0.032420000
