#GLY147-1  Hist_01554
     -180 0.003602000
     -174 0.001822000
     -168 0.001074000
     -162 0.000656000
     -156 0.000502000
     -150 0.000356000
     -144 0.000330000
     -138 0.000218000
     -132 0.000176000
     -126 0.000126000
     -120 0.000084000
     -114 0.000048000
     -108 0.000036000
     -102 0.000022000
      -96 0.000016000
      -90 0.000012000
      -84 0.000018000
      -78 0.000008000
      -72 0.000010000
      -66 0.000024000
      -60 0.000034000
      -54 0.000020000
      -48 0.000016000
      -42 0.000014000
      -36 0.000006000
      -30 0.000006000
      -24 0.000004000
      -18 0.000000000
      -12 0.000002000
       -6 0.000000000
        0 0.000000000
        6 0.000010000
       12 0.000038000
       18 0.000156000
       24 0.000658000
       30 0.001958000
       36 0.005714000
       42 0.013162000
       48 0.025922000
       54 0.042808000
       60 0.058246000
       66 0.064792000
       72 0.063558000
       78 0.054356000
       84 0.045638000
       90 0.038898000
       96 0.035026000
      102 0.034108000
      108 0.035916000
      114 0.038820000
      120 0.043842000
      126 0.050772000
      132 0.058924000
      138 0.064796000
      144 0.064264000
      150 0.056430000
      156 0.041588000
      162 0.027254000
      168 0.015300000
      174 0.007804000
