#LEU196-1  Hist_02046
     -180 0.000078000
     -174 0.000010000
     -168 0.000002000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000006000
       42 0.000000000
       48 0.000002000
       54 0.000006000
       60 0.000036000
       66 0.000130000
       72 0.000428000
       78 0.001654000
       84 0.004938000
       90 0.012128000
       96 0.024746000
      102 0.043458000
      108 0.066004000
      114 0.089030000
      120 0.111110000
      126 0.128956000
      132 0.140846000
      138 0.139186000
      144 0.113540000
      150 0.072440000
      156 0.034878000
      162 0.012294000
      168 0.003400000
      174 0.000694000
