#LYS41-7  Hist_00436
    -180 0.053720000
    -174 0.044202000
    -168 0.030826000
    -162 0.017878000
    -156 0.009340000
    -150 0.004530000
    -144 0.002358000
    -138 0.001194000
    -132 0.000710000
    -126 0.000604000
    -120 0.000618000
    -114 0.000820000
    -108 0.001334000
    -102 0.002410000
     -96 0.004952000
     -90 0.010092000
     -84 0.018902000
     -78 0.031572000
     -72 0.044704000
     -66 0.054350000
     -60 0.053392000
     -54 0.043368000
     -48 0.029594000
     -42 0.017996000
     -36 0.009500000
     -30 0.004582000
     -24 0.002370000
     -18 0.001212000
     -12 0.000802000
      -6 0.000584000
       0 0.000614000
       6 0.000696000
      12 0.001356000
      18 0.002282000
      24 0.004590000
      30 0.009502000
      36 0.017400000
      42 0.030272000
      48 0.044120000
      54 0.053772000
      60 0.055086000
      66 0.044746000
      72 0.031784000
      78 0.019458000
      84 0.010050000
      90 0.004980000
      96 0.002464000
     102 0.001360000
     108 0.000808000
     114 0.000598000
     120 0.000584000
     126 0.000746000
     132 0.001210000
     138 0.002280000
     144 0.004656000
     150 0.009444000
     156 0.018118000
     162 0.030396000
     168 0.044392000
     174 0.053720000
