#LYS144-5  Hist_01524
     -180 0.143762000
     -174 0.113718000
     -168 0.071594000
     -162 0.038272000
     -156 0.017786000
     -150 0.008060000
     -144 0.003660000
     -138 0.002006000
     -132 0.001274000
     -126 0.000940000
     -120 0.001062000
     -114 0.001410000
     -108 0.002238000
     -102 0.004142000
      -96 0.008314000
      -90 0.015140000
      -84 0.023452000
      -78 0.029076000
      -72 0.029544000
      -66 0.023522000
      -60 0.015682000
      -54 0.008568000
      -48 0.004148000
      -42 0.001694000
      -36 0.000636000
      -30 0.000228000
      -24 0.000090000
      -18 0.000048000
      -12 0.000026000
       -6 0.000018000
        0 0.000024000
        6 0.000018000
       12 0.000042000
       18 0.000106000
       24 0.000296000
       30 0.000714000
       36 0.001896000
       42 0.004186000
       48 0.007288000
       54 0.010586000
       60 0.012526000
       66 0.012768000
       72 0.010240000
       78 0.007128000
       84 0.003672000
       90 0.001674000
       96 0.000780000
      102 0.000468000
      108 0.000298000
      114 0.000208000
      120 0.000210000
      126 0.000372000
      132 0.000744000
      138 0.001988000
      144 0.004908000
      150 0.012558000
      156 0.029832000
      162 0.061386000
      168 0.104334000
      174 0.138640000
