#GLY25-1  Hist_00256
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000008000
     -72 0.000014000
     -66 0.000070000
     -60 0.000264000
     -54 0.000948000
     -48 0.002876000
     -42 0.007112000
     -36 0.015836000
     -30 0.030330000
     -24 0.052534000
     -18 0.079676000
     -12 0.107526000
      -6 0.125216000
       0 0.127238000
       6 0.113544000
      12 0.090264000
      18 0.066626000
      24 0.049396000
      30 0.037156000
      36 0.029444000
      42 0.022820000
      48 0.017622000
      54 0.011660000
      60 0.006632000
      66 0.003186000
      72 0.001278000
      78 0.000450000
      84 0.000150000
      90 0.000048000
      96 0.000018000
     102 0.000010000
     108 0.000010000
     114 0.000012000
     120 0.000014000
     126 0.000010000
     132 0.000000000
     138 0.000002000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
