#GLN74-1  Hist_00762
    -180 0.003862000
    -174 0.000632000
    -168 0.000094000
    -162 0.000012000
    -156 0.000008000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000002000
     102 0.000002000
     108 0.000012000
     114 0.000054000
     120 0.000448000
     126 0.003030000
     132 0.015418000
     138 0.059950000
     144 0.151852000
     150 0.248204000
     156 0.258580000
     162 0.169294000
     168 0.069764000
     174 0.018782000
