#LYS141-7  Hist_01486
     -180 0.052274000
     -174 0.043664000
     -168 0.031422000
     -162 0.018910000
     -156 0.010714000
     -150 0.005520000
     -144 0.002928000
     -138 0.001640000
     -132 0.001060000
     -126 0.000798000
     -120 0.000848000
     -114 0.001102000
     -108 0.001658000
     -102 0.002830000
      -96 0.005342000
      -90 0.010350000
      -84 0.018814000
      -78 0.030302000
      -72 0.043638000
      -66 0.051636000
      -60 0.052562000
      -54 0.044192000
      -48 0.031312000
      -42 0.019226000
      -36 0.010856000
      -30 0.005758000
      -24 0.002948000
      -18 0.001662000
      -12 0.001044000
       -6 0.000796000
        0 0.000808000
        6 0.001078000
       12 0.001568000
       18 0.002856000
       24 0.005178000
       30 0.009804000
       36 0.017768000
       42 0.029016000
       48 0.041498000
       54 0.050276000
       60 0.052128000
       66 0.044516000
       72 0.032706000
       78 0.020242000
       84 0.011130000
       90 0.005908000
       96 0.002978000
      102 0.001758000
      108 0.001082000
      114 0.000788000
      120 0.000876000
      126 0.001054000
      132 0.001586000
      138 0.002532000
      144 0.005052000
      150 0.009732000
      156 0.018014000
      162 0.029276000
      168 0.041408000
      174 0.051578000
