#LEU83-4  Hist_00868
    -180 0.086484000
    -174 0.047482000
    -168 0.019142000
    -162 0.005614000
    -156 0.001218000
    -150 0.000174000
    -144 0.000018000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000026000
     -84 0.000088000
     -78 0.000500000
     -72 0.001836000
     -66 0.006132000
     -60 0.013804000
     -54 0.020714000
     -48 0.018798000
     -42 0.010172000
     -36 0.003640000
     -30 0.000934000
     -24 0.000194000
     -18 0.000028000
     -12 0.000004000
      -6 0.000002000
       0 0.000004000
       6 0.000002000
      12 0.000004000
      18 0.000016000
      24 0.000038000
      30 0.000130000
      36 0.000484000
      42 0.001372000
      48 0.003420000
      54 0.005714000
      60 0.006346000
      66 0.004638000
      72 0.002896000
      78 0.002820000
      84 0.002776000
      90 0.001796000
      96 0.001140000
     102 0.000734000
     108 0.000542000
     114 0.000568000
     120 0.000838000
     126 0.001608000
     132 0.004306000
     138 0.012032000
     144 0.033758000
     150 0.078314000
     156 0.136098000
     162 0.172290000
     168 0.161272000
     174 0.127040000
