#GLN18-3  Hist_00174
    -180 0.072228000
    -174 0.063950000
    -168 0.042520000
    -162 0.022530000
    -156 0.009528000
    -150 0.003726000
    -144 0.001330000
    -138 0.000616000
    -132 0.000314000
    -126 0.000234000
    -120 0.000332000
    -114 0.000454000
    -108 0.000762000
    -102 0.002052000
     -96 0.006894000
     -90 0.022010000
     -84 0.056680000
     -78 0.099018000
     -72 0.115834000
     -66 0.098750000
     -60 0.072022000
     -54 0.053140000
     -48 0.034056000
     -42 0.015642000
     -36 0.004676000
     -30 0.001088000
     -24 0.000196000
     -18 0.000040000
     -12 0.000008000
      -6 0.000002000
       0 0.000000000
       6 0.000002000
      12 0.000004000
      18 0.000022000
      24 0.000072000
      30 0.000264000
      36 0.000858000
      42 0.002204000
      48 0.004454000
      54 0.007612000
      60 0.012020000
      66 0.016000000
      72 0.015808000
      78 0.012028000
      84 0.006360000
      90 0.002900000
      96 0.001146000
     102 0.000456000
     108 0.000238000
     114 0.000130000
     120 0.000090000
     126 0.000080000
     132 0.000098000
     138 0.000138000
     144 0.000480000
     150 0.001650000
     156 0.005432000
     162 0.015206000
     168 0.034654000
     174 0.058962000
