#GLU44-5  Hist_00450
    -180 0.011292000
    -174 0.012518000
    -168 0.013974000
    -162 0.015874000
    -156 0.016648000
    -150 0.016028000
    -144 0.014298000
    -138 0.011648000
    -132 0.009206000
    -126 0.007238000
    -120 0.005534000
    -114 0.004748000
    -108 0.004522000
    -102 0.004678000
     -96 0.005592000
     -90 0.007108000
     -84 0.009448000
     -78 0.013834000
     -72 0.020028000
     -66 0.027844000
     -60 0.036494000
     -54 0.043378000
     -48 0.045954000
     -42 0.043414000
     -36 0.035548000
     -30 0.027182000
     -24 0.019758000
     -18 0.014078000
     -12 0.010786000
      -6 0.009666000
       0 0.009152000
       6 0.010118000
      12 0.011546000
      18 0.013358000
      24 0.014548000
      30 0.015138000
      36 0.014454000
      42 0.012302000
      48 0.009532000
      54 0.007672000
      60 0.006372000
      66 0.004748000
      72 0.004274000
      78 0.004440000
      84 0.005250000
      90 0.006850000
      96 0.008894000
     102 0.012562000
     108 0.017734000
     114 0.024858000
     120 0.032398000
     126 0.038412000
     132 0.040944000
     138 0.038940000
     144 0.033318000
     150 0.026636000
     156 0.019562000
     162 0.014810000
     168 0.011988000
     174 0.010872000
