#GLU22-4  Hist_00222
    -180 0.031558000
    -174 0.022932000
    -168 0.014994000
    -162 0.008278000
    -156 0.004954000
    -150 0.002668000
    -144 0.001528000
    -138 0.001128000
    -132 0.000874000
    -126 0.000870000
    -120 0.001156000
    -114 0.001876000
    -108 0.003330000
    -102 0.005620000
     -96 0.009806000
     -90 0.015980000
     -84 0.022668000
     -78 0.027162000
     -72 0.028606000
     -66 0.026184000
     -60 0.019990000
     -54 0.013162000
     -48 0.007202000
     -42 0.003540000
     -36 0.001382000
     -30 0.000578000
     -24 0.000208000
     -18 0.000060000
     -12 0.000034000
      -6 0.000024000
       0 0.000026000
       6 0.000040000
      12 0.000186000
      18 0.000544000
      24 0.001798000
      30 0.005622000
      36 0.016428000
      42 0.040124000
      48 0.076348000
      54 0.107580000
      60 0.110222000
      66 0.089464000
      72 0.059484000
      78 0.034498000
      84 0.017362000
      90 0.007692000
      96 0.003362000
     102 0.001586000
     108 0.000996000
     114 0.000666000
     120 0.000782000
     126 0.000870000
     132 0.001726000
     138 0.003238000
     144 0.006358000
     150 0.012058000
     156 0.020636000
     162 0.029448000
     168 0.035894000
     174 0.036610000
