#THR163-0  Hist_01718
     -180 0.000000000
     -174 0.000000000
     -168 0.000004000
     -162 0.000012000
     -156 0.000044000
     -150 0.000088000
     -144 0.000242000
     -138 0.000466000
     -132 0.000898000
     -126 0.001508000
     -120 0.002590000
     -114 0.004908000
     -108 0.010628000
     -102 0.023260000
      -96 0.049688000
      -90 0.099888000
      -84 0.172818000
      -78 0.227532000
      -72 0.210726000
      -66 0.129858000
      -60 0.050466000
      -54 0.012246000
      -48 0.001940000
      -42 0.000174000
      -36 0.000016000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
