#PRO87-1  Hist_00898
    -180 0.002376000
    -174 0.000216000
    -168 0.000006000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000006000
      90 0.000042000
      96 0.000142000
     102 0.000844000
     108 0.002840000
     114 0.008742000
     120 0.023226000
     126 0.049012000
     132 0.086168000
     138 0.131832000
     144 0.171652000
     150 0.189762000
     156 0.166518000
     162 0.107104000
     168 0.046532000
     174 0.012980000
