#LYS141-1  Hist_01474
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000002000
     -102 0.000002000
      -96 0.000010000
      -90 0.000080000
      -84 0.000404000
      -78 0.001632000
      -72 0.005604000
      -66 0.014812000
      -60 0.033260000
      -54 0.065120000
      -48 0.111506000
      -42 0.158088000
      -36 0.184296000
      -30 0.170720000
      -24 0.126042000
      -18 0.075258000
      -12 0.035308000
       -6 0.013126000
        0 0.003684000
        6 0.000866000
       12 0.000144000
       18 0.000024000
       24 0.000012000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
