#PRO91-3  Hist_00950
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000006000
     -54 0.000624000
     -48 0.017344000
     -42 0.122050000
     -36 0.288574000
     -30 0.286460000
     -24 0.145926000
     -18 0.048208000
     -12 0.014200000
      -6 0.007980000
       0 0.008988000
       6 0.012726000
      12 0.016988000
      18 0.016364000
      24 0.010068000
      30 0.003088000
      36 0.000390000
      42 0.000016000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
