#GLU143-3  Hist_01502
     -180 0.156028000
     -174 0.095242000
     -168 0.043686000
     -162 0.017098000
     -156 0.006576000
     -150 0.002726000
     -144 0.001190000
     -138 0.000540000
     -132 0.000344000
     -126 0.000218000
     -120 0.000206000
     -114 0.000316000
     -108 0.000548000
     -102 0.001180000
      -96 0.002574000
      -90 0.006314000
      -84 0.012938000
      -78 0.022744000
      -72 0.028864000
      -66 0.027004000
      -60 0.018348000
      -54 0.010152000
      -48 0.004658000
      -42 0.001826000
      -36 0.000576000
      -30 0.000186000
      -24 0.000042000
      -18 0.000006000
      -12 0.000010000
       -6 0.000000000
        0 0.000000000
        6 0.000004000
       12 0.000006000
       18 0.000006000
       24 0.000030000
       30 0.000102000
       36 0.000388000
       42 0.001016000
       48 0.002438000
       54 0.004238000
       60 0.005804000
       66 0.005614000
       72 0.004038000
       78 0.001778000
       84 0.000698000
       90 0.000236000
       96 0.000094000
      102 0.000026000
      108 0.000024000
      114 0.000014000
      120 0.000012000
      126 0.000032000
      132 0.000172000
      138 0.000586000
      144 0.002894000
      150 0.012382000
      156 0.042190000
      162 0.100868000
      168 0.164108000
      174 0.188062000
