#ARG88-7  Hist_00922
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000006000
     -48 0.000036000
     -42 0.000216000
     -36 0.001146000
     -30 0.004790000
     -24 0.016058000
     -18 0.044858000
     -12 0.098426000
      -6 0.167128000
       0 0.217878000
       6 0.206160000
      12 0.142176000
      18 0.069016000
      24 0.024280000
      30 0.006400000
      36 0.001238000
      42 0.000156000
      48 0.000026000
      54 0.000006000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
