#GLN28-5  Hist_00292
    -180 0.113102000
    -174 0.109692000
    -168 0.095596000
    -162 0.074342000
    -156 0.053340000
    -150 0.035332000
    -144 0.022386000
    -138 0.014298000
    -132 0.009936000
    -126 0.007284000
    -120 0.005926000
    -114 0.005102000
    -108 0.004818000
    -102 0.004584000
     -96 0.004396000
     -90 0.004472000
     -84 0.004786000
     -78 0.005054000
     -72 0.005420000
     -66 0.005138000
     -60 0.004544000
     -54 0.003986000
     -48 0.002946000
     -42 0.002140000
     -36 0.001310000
     -30 0.001012000
     -24 0.000706000
     -18 0.000516000
     -12 0.000410000
      -6 0.000376000
       0 0.000376000
       6 0.000408000
      12 0.000396000
      18 0.000602000
      24 0.000796000
      30 0.001172000
      36 0.001648000
      42 0.002402000
      48 0.002984000
      54 0.003280000
      60 0.003386000
      66 0.002740000
      72 0.002470000
      78 0.001898000
      84 0.001578000
      90 0.001450000
      96 0.001500000
     102 0.001496000
     108 0.001946000
     114 0.002624000
     120 0.003508000
     126 0.004966000
     132 0.007382000
     138 0.011192000
     144 0.017888000
     150 0.027696000
     156 0.042750000
     162 0.061532000
     168 0.082548000
     174 0.102436000
