#GLU114-5  Hist_01192
     -180 0.012896000
     -174 0.017638000
     -168 0.025690000
     -162 0.036706000
     -156 0.046492000
     -150 0.052496000
     -144 0.049782000
     -138 0.039428000
     -132 0.026366000
     -126 0.015588000
     -120 0.008596000
     -114 0.005218000
     -108 0.003566000
     -102 0.002832000
      -96 0.003046000
      -90 0.003766000
      -84 0.004468000
      -78 0.006040000
      -72 0.008084000
      -66 0.011104000
      -60 0.013914000
      -54 0.016648000
      -48 0.018856000
      -42 0.019026000
      -36 0.017792000
      -30 0.015070000
      -24 0.012024000
      -18 0.009406000
      -12 0.007874000
       -6 0.007948000
        0 0.009350000
        6 0.012244000
       12 0.017244000
       18 0.024284000
       24 0.032604000
       30 0.038136000
       36 0.037754000
       42 0.031440000
       48 0.022950000
       54 0.014362000
       60 0.008506000
       66 0.004948000
       72 0.003512000
       78 0.003016000
       84 0.003306000
       90 0.004034000
       96 0.005348000
      102 0.007270000
      108 0.009660000
      114 0.013022000
      120 0.016798000
      126 0.020276000
      132 0.022790000
      138 0.024374000
      144 0.023262000
      150 0.020144000
      156 0.016492000
      162 0.012912000
      168 0.010590000
      174 0.011012000
