#LEU45-4  Hist_00460
    -180 0.059790000
    -174 0.039594000
    -168 0.018772000
    -162 0.006708000
    -156 0.001778000
    -150 0.000378000
    -144 0.000068000
    -138 0.000022000
    -132 0.000002000
    -126 0.000002000
    -120 0.000002000
    -114 0.000004000
    -108 0.000018000
    -102 0.000076000
     -96 0.000224000
     -90 0.000744000
     -84 0.001228000
     -78 0.001558000
     -72 0.001718000
     -66 0.001640000
     -60 0.001464000
     -54 0.001138000
     -48 0.000774000
     -42 0.000478000
     -36 0.000250000
     -30 0.000096000
     -24 0.000020000
     -18 0.000012000
     -12 0.000008000
      -6 0.000004000
       0 0.000002000
       6 0.000014000
      12 0.000012000
      18 0.000032000
      24 0.000140000
      30 0.000654000
      36 0.003366000
      42 0.013972000
      48 0.043434000
      54 0.088200000
      60 0.114886000
      66 0.097172000
      72 0.062738000
      78 0.035222000
      84 0.020332000
      90 0.011790000
      96 0.006416000
     102 0.003364000
     108 0.002346000
     114 0.002038000
     120 0.003008000
     126 0.005664000
     132 0.011484000
     138 0.021978000
     144 0.033490000
     150 0.040824000
     156 0.047560000
     162 0.055946000
     168 0.065470000
     174 0.069876000
