#VAL202-3  Hist_02154
     -180 0.099568000
     -174 0.049926000
     -168 0.019802000
     -162 0.006454000
     -156 0.001920000
     -150 0.000582000
     -144 0.000204000
     -138 0.000056000
     -132 0.000016000
     -126 0.000016000
     -120 0.000014000
     -114 0.000022000
     -108 0.000032000
     -102 0.000120000
      -96 0.000340000
      -90 0.001260000
      -84 0.004428000
      -78 0.012942000
      -72 0.026296000
      -66 0.037774000
      -60 0.037862000
      -54 0.025836000
      -48 0.012484000
      -42 0.004714000
      -36 0.001582000
      -30 0.000460000
      -24 0.000124000
      -18 0.000050000
      -12 0.000022000
       -6 0.000008000
        0 0.000004000
        6 0.000008000
       12 0.000008000
       18 0.000020000
       24 0.000094000
       30 0.000414000
       36 0.001520000
       42 0.004832000
       48 0.011762000
       54 0.023628000
       60 0.034358000
       66 0.037718000
       72 0.031054000
       78 0.019298000
       84 0.009462000
       90 0.003806000
       96 0.001272000
      102 0.000414000
      108 0.000160000
      114 0.000092000
      120 0.000078000
      126 0.000134000
      132 0.000488000
      138 0.001634000
      144 0.006290000
      150 0.020538000
      156 0.053834000
      162 0.102770000
      168 0.145544000
      174 0.143852000
