#VAL111-3  Hist_01158
     -180 0.212658000
     -174 0.169042000
     -168 0.090348000
     -162 0.037310000
     -156 0.013300000
     -150 0.004696000
     -144 0.001862000
     -138 0.000902000
     -132 0.000792000
     -126 0.000978000
     -120 0.001476000
     -114 0.002082000
     -108 0.002668000
     -102 0.003414000
      -96 0.004766000
      -90 0.007018000
      -84 0.010328000
      -78 0.012288000
      -72 0.012054000
      -66 0.009450000
      -60 0.005548000
      -54 0.002424000
      -48 0.000788000
      -42 0.000200000
      -36 0.000048000
      -30 0.000020000
      -24 0.000002000
      -18 0.000000000
      -12 0.000002000
       -6 0.000004000
        0 0.000004000
        6 0.000022000
       12 0.000058000
       18 0.000208000
       24 0.001006000
       30 0.003100000
       36 0.007898000
       42 0.016220000
       48 0.024964000
       54 0.029792000
       60 0.026124000
       66 0.015938000
       72 0.007092000
       78 0.002424000
       84 0.000614000
       90 0.000108000
       96 0.000046000
      102 0.000016000
      108 0.000008000
      114 0.000008000
      120 0.000002000
      126 0.000012000
      132 0.000018000
      138 0.000034000
      144 0.000112000
      150 0.000600000
      156 0.003724000
      162 0.019524000
      168 0.071946000
      174 0.161910000
