#THR60-4  Hist_00620
    -180 0.013904000
    -174 0.010796000
    -168 0.007370000
    -162 0.004806000
    -156 0.003060000
    -150 0.001904000
    -144 0.001422000
    -138 0.001132000
    -132 0.001046000
    -126 0.001048000
    -120 0.001236000
    -114 0.001866000
    -108 0.003122000
    -102 0.005142000
     -96 0.008128000
     -90 0.012010000
     -84 0.015640000
     -78 0.019078000
     -72 0.020194000
     -66 0.019858000
     -60 0.017310000
     -54 0.013120000
     -48 0.008844000
     -42 0.005696000
     -36 0.003460000
     -30 0.002250000
     -24 0.001462000
     -18 0.001052000
     -12 0.001054000
      -6 0.000910000
       0 0.001382000
       6 0.001732000
      12 0.002576000
      18 0.004600000
      24 0.008170000
      30 0.014780000
      36 0.024718000
      42 0.037170000
      48 0.052124000
      54 0.065352000
      60 0.076040000
      66 0.082160000
      72 0.077848000
      78 0.065684000
      84 0.049374000
      90 0.034728000
      96 0.024000000
     102 0.017384000
     108 0.012506000
     114 0.010144000
     120 0.008366000
     126 0.008224000
     132 0.008822000
     138 0.009698000
     144 0.011540000
     150 0.013692000
     156 0.016418000
     162 0.017624000
     168 0.018316000
     174 0.016908000
