#GLN16-6  Hist_00158
    -180 0.200344000
    -174 0.130768000
    -168 0.063268000
    -162 0.023580000
    -156 0.007060000
    -150 0.001792000
    -144 0.000394000
    -138 0.000076000
    -132 0.000014000
    -126 0.000006000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000020000
     132 0.000098000
     138 0.000524000
     144 0.003102000
     150 0.013754000
     156 0.044540000
     162 0.105916000
     168 0.181218000
     174 0.223526000
