#VAL103-3  Hist_01078
     -180 0.075760000
     -174 0.053330000
     -168 0.026770000
     -162 0.010236000
     -156 0.003352000
     -150 0.001036000
     -144 0.000346000
     -138 0.000130000
     -132 0.000072000
     -126 0.000068000
     -120 0.000096000
     -114 0.000186000
     -108 0.000470000
     -102 0.001326000
      -96 0.004062000
      -90 0.011938000
      -84 0.027942000
      -78 0.052320000
      -72 0.073520000
      -66 0.080850000
      -60 0.069002000
      -54 0.043042000
      -48 0.020104000
      -42 0.006468000
      -36 0.001658000
      -30 0.000398000
      -24 0.000080000
      -18 0.000010000
      -12 0.000008000
       -6 0.000002000
        0 0.000002000
        6 0.000002000
       12 0.000012000
       18 0.000048000
       24 0.000318000
       30 0.002136000
       36 0.009902000
       42 0.027718000
       48 0.047894000
       54 0.052008000
       60 0.040578000
       66 0.025588000
       72 0.013412000
       78 0.005736000
       84 0.002198000
       90 0.000616000
       96 0.000168000
      102 0.000056000
      108 0.000038000
      114 0.000020000
      120 0.000044000
      126 0.000068000
      132 0.000214000
      138 0.000834000
      144 0.002680000
      150 0.007470000
      156 0.018336000
      162 0.036530000
      168 0.061224000
      174 0.079568000
