#GLU143-1  Hist_01498
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000008000
      -36 0.000016000
      -30 0.000038000
      -24 0.000092000
      -18 0.000144000
      -12 0.000288000
       -6 0.000490000
        0 0.000634000
        6 0.000798000
       12 0.000750000
       18 0.000658000
       24 0.000538000
       30 0.000322000
       36 0.000188000
       42 0.000094000
       48 0.000054000
       54 0.000040000
       60 0.000058000
       66 0.000076000
       72 0.000348000
       78 0.001092000
       84 0.004014000
       90 0.014484000
       96 0.041514000
      102 0.096264000
      108 0.166306000
      114 0.211018000
      120 0.202072000
      126 0.144596000
      132 0.076298000
      138 0.027994000
      144 0.007206000
      150 0.001316000
      156 0.000172000
      162 0.000020000
      168 0.000000000
      174 0.000000000
