#LEU83-3  Hist_00866
    -180 0.004870000
    -174 0.002928000
    -168 0.001114000
    -162 0.000488000
    -156 0.000216000
    -150 0.000154000
    -144 0.000198000
    -138 0.000238000
    -132 0.000422000
    -126 0.000660000
    -120 0.000812000
    -114 0.001128000
    -108 0.001670000
    -102 0.003144000
     -96 0.007246000
     -90 0.019218000
     -84 0.048828000
     -78 0.101296000
     -72 0.165462000
     -66 0.208222000
     -60 0.201036000
     -54 0.135992000
     -48 0.060854000
     -42 0.018822000
     -36 0.003968000
     -30 0.000628000
     -24 0.000092000
     -18 0.000008000
     -12 0.000004000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000004000
     150 0.000036000
     156 0.000284000
     162 0.001288000
     168 0.003454000
     174 0.005216000
