#GLN160-5  Hist_01690
     -180 0.064224000
     -174 0.058302000
     -168 0.048054000
     -162 0.036684000
     -156 0.025634000
     -150 0.017542000
     -144 0.011556000
     -138 0.007728000
     -132 0.004806000
     -126 0.003488000
     -120 0.002822000
     -114 0.002460000
     -108 0.002744000
     -102 0.003268000
      -96 0.004246000
      -90 0.005356000
      -84 0.007276000
      -78 0.008702000
      -72 0.010138000
      -66 0.010428000
      -60 0.009500000
      -54 0.007420000
      -48 0.005670000
      -42 0.004012000
      -36 0.002998000
      -30 0.002276000
      -24 0.001830000
      -18 0.001660000
      -12 0.001788000
       -6 0.001938000
        0 0.002098000
        6 0.002248000
       12 0.002426000
       18 0.002620000
       24 0.002860000
       30 0.003316000
       36 0.003820000
       42 0.004708000
       48 0.005222000
       54 0.005400000
       60 0.005472000
       66 0.005692000
       72 0.005440000
       78 0.005474000
       84 0.005398000
       90 0.005902000
       96 0.007282000
      102 0.010400000
      108 0.015732000
      114 0.022354000
      120 0.029520000
      126 0.034534000
      132 0.038580000
      138 0.042568000
      144 0.047908000
      150 0.054008000
      156 0.059120000
      162 0.062424000
      168 0.065812000
      174 0.067112000
