#ARG167-3  Hist_01774
     -180 0.021280000
     -174 0.023054000
     -168 0.016698000
     -162 0.007972000
     -156 0.002520000
     -150 0.000610000
     -144 0.000146000
     -138 0.000020000
     -132 0.000010000
     -126 0.000008000
     -120 0.000014000
     -114 0.000020000
     -108 0.000144000
     -102 0.001464000
      -96 0.011190000
      -90 0.056264000
      -84 0.169224000
      -78 0.276938000
      -72 0.236120000
      -66 0.104260000
      -60 0.024322000
      -54 0.003242000
      -48 0.000316000
      -42 0.000032000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000010000
       42 0.000040000
       48 0.000290000
       54 0.000990000
       60 0.002622000
       66 0.004868000
       72 0.005562000
       78 0.004626000
       84 0.002526000
       90 0.001068000
       96 0.000376000
      102 0.000116000
      108 0.000032000
      114 0.000004000
      120 0.000006000
      126 0.000002000
      132 0.000004000
      138 0.000000000
      144 0.000026000
      150 0.000102000
      156 0.000436000
      162 0.001836000
      168 0.005584000
      174 0.013006000
