#LYS47-4  Hist_00476
    -180 0.164262000
    -174 0.101284000
    -168 0.046976000
    -162 0.018088000
    -156 0.006282000
    -150 0.002174000
    -144 0.000824000
    -138 0.000334000
    -132 0.000266000
    -126 0.000170000
    -120 0.000184000
    -114 0.000246000
    -108 0.000406000
    -102 0.000680000
     -96 0.000990000
     -90 0.001458000
     -84 0.001652000
     -78 0.001824000
     -72 0.001954000
     -66 0.001862000
     -60 0.001358000
     -54 0.000774000
     -48 0.000404000
     -42 0.000212000
     -36 0.000100000
     -30 0.000050000
     -24 0.000008000
     -18 0.000004000
     -12 0.000002000
      -6 0.000000000
       0 0.000002000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000012000
      30 0.000018000
      36 0.000156000
      42 0.000354000
      48 0.000952000
      54 0.001826000
      60 0.002316000
      66 0.001982000
      72 0.001290000
      78 0.000816000
      84 0.000416000
      90 0.000214000
      96 0.000164000
     102 0.000076000
     108 0.000052000
     114 0.000046000
     120 0.000054000
     126 0.000174000
     132 0.000464000
     138 0.002014000
     144 0.008818000
     150 0.030582000
     156 0.078610000
     162 0.138816000
     168 0.180754000
     174 0.194194000
