#VAL132-3  Hist_01378
     -180 0.013920000
     -174 0.017176000
     -168 0.017160000
     -162 0.013332000
     -156 0.008910000
     -150 0.004524000
     -144 0.001968000
     -138 0.000782000
     -132 0.000336000
     -126 0.000212000
     -120 0.000276000
     -114 0.000514000
     -108 0.001222000
     -102 0.003868000
      -96 0.011324000
      -90 0.028566000
      -84 0.056424000
      -78 0.081864000
      -72 0.090508000
      -66 0.076736000
      -60 0.051952000
      -54 0.027200000
      -48 0.010612000
      -42 0.003252000
      -36 0.000740000
      -30 0.000132000
      -24 0.000022000
      -18 0.000004000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000002000
       24 0.000018000
       30 0.000090000
       36 0.000638000
       42 0.003086000
       48 0.010710000
       54 0.030404000
       60 0.067206000
       66 0.107222000
       72 0.113676000
       78 0.075346000
       84 0.032042000
       90 0.008718000
       96 0.001970000
      102 0.000368000
      108 0.000110000
      114 0.000064000
      120 0.000052000
      126 0.000078000
      132 0.000114000
      138 0.000286000
      144 0.000526000
      150 0.001162000
      156 0.002342000
      162 0.004026000
      168 0.006508000
      174 0.009700000
