#LYS97-0  Hist_01008
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000002000
    -120 0.000008000
    -114 0.000032000
    -108 0.000148000
    -102 0.000770000
     -96 0.004122000
     -90 0.018064000
     -84 0.063048000
     -78 0.156094000
     -72 0.257026000
     -66 0.262366000
     -60 0.162718000
     -54 0.060504000
     -48 0.013134000
     -42 0.001778000
     -36 0.000170000
     -30 0.000014000
     -24 0.000002000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
