#LEU45-3  Hist_00458
    -180 0.118292000
    -174 0.080926000
    -168 0.047192000
    -162 0.024130000
    -156 0.011314000
    -150 0.004906000
    -144 0.001994000
    -138 0.000902000
    -132 0.000492000
    -126 0.000318000
    -120 0.000328000
    -114 0.000452000
    -108 0.000966000
    -102 0.002272000
     -96 0.005424000
     -90 0.012180000
     -84 0.024070000
     -78 0.040000000
     -72 0.060378000
     -66 0.079022000
     -60 0.082118000
     -54 0.061074000
     -48 0.031340000
     -42 0.011024000
     -36 0.002940000
     -30 0.000510000
     -24 0.000086000
     -18 0.000018000
     -12 0.000002000
      -6 0.000000000
       0 0.000002000
       6 0.000000000
      12 0.000000000
      18 0.000004000
      24 0.000000000
      30 0.000000000
      36 0.000016000
      42 0.000040000
      48 0.000118000
      54 0.000300000
      60 0.000480000
      66 0.000856000
      72 0.000896000
      78 0.000800000
      84 0.000552000
      90 0.000236000
      96 0.000136000
     102 0.000046000
     108 0.000018000
     114 0.000016000
     120 0.000020000
     126 0.000018000
     132 0.000056000
     138 0.000146000
     144 0.000742000
     150 0.003558000
     156 0.015088000
     162 0.045970000
     168 0.096152000
     174 0.129064000
