#LYS40-1  Hist_00404
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000002000
     -84 0.000006000
     -78 0.000056000
     -72 0.000628000
     -66 0.004260000
     -60 0.021748000
     -54 0.070342000
     -48 0.153590000
     -42 0.221466000
     -36 0.221670000
     -30 0.156624000
     -24 0.083492000
     -18 0.036456000
     -12 0.015128000
      -6 0.006638000
       0 0.003222000
       6 0.001964000
      12 0.001200000
      18 0.000648000
      24 0.000416000
      30 0.000196000
      36 0.000118000
      42 0.000074000
      48 0.000034000
      54 0.000014000
      60 0.000004000
      66 0.000004000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
