#VAL106-1  Hist_01104
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000002000
       60 0.000012000
       66 0.000074000
       72 0.000454000
       78 0.001710000
       84 0.006098000
       90 0.016934000
       96 0.038238000
      102 0.069712000
      108 0.109490000
      114 0.148088000
      120 0.174440000
      126 0.171952000
      132 0.137120000
      138 0.079964000
      144 0.033436000
      150 0.009538000
      156 0.002190000
      162 0.000470000
      168 0.000072000
      174 0.000006000
