#LYS211-1  Hist_02242
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000014000
      -78 0.000126000
      -72 0.000968000
      -66 0.005302000
      -60 0.021984000
      -54 0.060334000
      -48 0.119394000
      -42 0.168906000
      -36 0.181146000
      -30 0.155974000
      -24 0.113712000
      -18 0.074910000
      -12 0.045110000
       -6 0.025634000
        0 0.013978000
        6 0.007028000
       12 0.003278000
       18 0.001396000
       24 0.000598000
       30 0.000148000
       36 0.000048000
       42 0.000010000
       48 0.000002000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
