#GLU204-0  Hist_02164
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000006000
     -150 0.000012000
     -144 0.000038000
     -138 0.000150000
     -132 0.000362000
     -126 0.000922000
     -120 0.002422000
     -114 0.006312000
     -108 0.016758000
     -102 0.039690000
      -96 0.083592000
      -90 0.150532000
      -84 0.209982000
      -78 0.218586000
      -72 0.159670000
      -66 0.078826000
      -60 0.025636000
      -54 0.005568000
      -48 0.000834000
      -42 0.000092000
      -36 0.000010000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
