#GLU114-0  Hist_01182
     -180 0.000006000
     -174 0.000026000
     -168 0.000156000
     -162 0.000596000
     -156 0.001410000
     -150 0.002156000
     -144 0.003140000
     -138 0.003880000
     -132 0.004918000
     -126 0.006320000
     -120 0.009130000
     -114 0.013024000
     -108 0.017818000
     -102 0.025450000
      -96 0.037592000
      -90 0.064696000
      -84 0.116076000
      -78 0.188880000
      -72 0.221722000
      -66 0.169682000
      -60 0.081142000
      -54 0.025288000
      -48 0.005666000
      -42 0.001034000
      -36 0.000162000
      -30 0.000018000
      -24 0.000008000
      -18 0.000002000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000002000
