#LEU115-0  Hist_01194
     -180 0.000000000
     -174 0.000000000
     -168 0.000010000
     -162 0.000028000
     -156 0.000062000
     -150 0.000184000
     -144 0.000416000
     -138 0.000968000
     -132 0.001918000
     -126 0.003614000
     -120 0.006984000
     -114 0.013040000
     -108 0.022872000
     -102 0.042878000
      -96 0.077810000
      -90 0.132046000
      -84 0.184222000
      -78 0.202636000
      -72 0.160782000
      -66 0.092950000
      -60 0.040090000
      -54 0.012806000
      -48 0.003084000
      -42 0.000532000
      -36 0.000054000
      -30 0.000014000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
