#LEU67-3  Hist_00686
    -180 0.109758000
    -174 0.080230000
    -168 0.045426000
    -162 0.021372000
    -156 0.009300000
    -150 0.003850000
    -144 0.001702000
    -138 0.000910000
    -132 0.000712000
    -126 0.000636000
    -120 0.000904000
    -114 0.001562000
    -108 0.002860000
    -102 0.005468000
     -96 0.010052000
     -90 0.019984000
     -84 0.040978000
     -78 0.071972000
     -72 0.095068000
     -66 0.090706000
     -60 0.067268000
     -54 0.040984000
     -48 0.020926000
     -42 0.008552000
     -36 0.002728000
     -30 0.000728000
     -24 0.000150000
     -18 0.000028000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000004000
      42 0.000006000
      48 0.000010000
      54 0.000030000
      60 0.000032000
      66 0.000054000
      72 0.000068000
      78 0.000070000
      84 0.000068000
      90 0.000058000
      96 0.000030000
     102 0.000024000
     108 0.000022000
     114 0.000014000
     120 0.000012000
     126 0.000022000
     132 0.000060000
     138 0.000218000
     144 0.000860000
     150 0.003562000
     156 0.013326000
     162 0.038216000
     168 0.078202000
     174 0.110218000
