#LEU67-4  Hist_00688
    -180 0.056140000
    -174 0.026994000
    -168 0.010594000
    -162 0.003558000
    -156 0.001022000
    -150 0.000292000
    -144 0.000092000
    -138 0.000020000
    -132 0.000008000
    -126 0.000004000
    -120 0.000002000
    -114 0.000004000
    -108 0.000020000
    -102 0.000046000
     -96 0.000118000
     -90 0.000264000
     -84 0.000566000
     -78 0.000744000
     -72 0.000808000
     -66 0.000792000
     -60 0.000542000
     -54 0.000246000
     -48 0.000122000
     -42 0.000036000
     -36 0.000018000
     -30 0.000004000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000006000
      12 0.000006000
      18 0.000036000
      24 0.000124000
      30 0.000596000
      36 0.002742000
      42 0.011260000
      48 0.033556000
      54 0.068918000
      60 0.095736000
      66 0.095630000
      72 0.070586000
      78 0.045166000
      84 0.026894000
      90 0.015426000
      96 0.008842000
     102 0.005352000
     108 0.003682000
     114 0.003320000
     120 0.003324000
     126 0.004476000
     132 0.006278000
     138 0.009424000
     144 0.014344000
     150 0.027824000
     156 0.054532000
     162 0.090090000
     168 0.107256000
     174 0.091518000
