#PRO91-4  Hist_00952
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000002000
     -54 0.000092000
     -48 0.001890000
     -42 0.009728000
     -36 0.017902000
     -30 0.018088000
     -24 0.012544000
     -18 0.008114000
     -12 0.005408000
      -6 0.004278000
       0 0.004688000
       6 0.007212000
      12 0.016298000
      18 0.047084000
      24 0.135108000
      30 0.274746000
      36 0.299380000
      42 0.123628000
      48 0.013542000
      54 0.000268000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
