#GLU114-4  Hist_01190
     -180 0.008672000
     -174 0.007536000
     -168 0.005838000
     -162 0.004300000
     -156 0.002594000
     -150 0.001540000
     -144 0.000806000
     -138 0.000404000
     -132 0.000260000
     -126 0.000202000
     -120 0.000342000
     -114 0.000786000
     -108 0.002142000
     -102 0.004792000
      -96 0.006938000
      -90 0.009048000
      -84 0.014584000
      -78 0.027052000
      -72 0.047334000
      -66 0.068372000
      -60 0.072430000
      -54 0.055636000
      -48 0.033170000
      -42 0.015280000
      -36 0.006142000
      -30 0.002164000
      -24 0.000726000
      -18 0.000294000
      -12 0.000110000
       -6 0.000064000
        0 0.000048000
        6 0.000046000
       12 0.000074000
       18 0.000136000
       24 0.000508000
       30 0.002394000
       36 0.009642000
       42 0.032358000
       48 0.079830000
       54 0.130456000
       60 0.138326000
       66 0.094992000
       72 0.047258000
       78 0.019712000
       84 0.008502000
       90 0.003920000
       96 0.001832000
      102 0.000958000
      108 0.000352000
      114 0.000248000
      120 0.000164000
      126 0.000196000
      132 0.000318000
      138 0.000592000
      144 0.001030000
      150 0.001922000
      156 0.003478000
      162 0.005356000
      168 0.007242000
      174 0.008552000
