#GLN48-5  Hist_00494
    -180 0.056800114
    -174 0.055334111
    -168 0.051454103
    -162 0.046452093
    -156 0.039354079
    -150 0.031686063
    -144 0.024368049
    -138 0.018316037
    -132 0.014110028
    -126 0.011644023
    -120 0.010856022
    -114 0.011256023
    -108 0.013548027
    -102 0.016180032
     -96 0.019780040
     -90 0.022650045
     -84 0.023826048
     -78 0.022582045
     -72 0.018788038
     -66 0.014566029
     -60 0.009798020
     -54 0.006172012
     -48 0.004030008
     -42 0.002684005
     -36 0.001900004
     -30 0.001468003
     -24 0.001026002
     -18 0.001022002
     -12 0.000952002
      -6 0.000902002
       0 0.000866002
       6 0.000996002
      12 0.001160002
      18 0.001450003
      24 0.001916004
      30 0.002544005
      36 0.003428007
      42 0.004616009
      48 0.005948012
      54 0.007898016
      60 0.009856020
      66 0.011252023
      72 0.011872024
      78 0.010850022
      84 0.010000020
      90 0.008666017
      96 0.007564015
     102 0.007438015
     108 0.007838016
     114 0.009082018
     120 0.011162022
     126 0.013764028
     132 0.017508035
     138 0.022040044
     144 0.027568055
     150 0.034042068
     156 0.040670081
     162 0.046958094
     168 0.052138104
     174 0.055404111
