#GLY56-0  Hist_00572
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000002000
      24 0.000014000
      30 0.000106000
      36 0.000556000
      42 0.003114000
      48 0.013966000
      54 0.045690000
      60 0.111020000
      66 0.189930000
      72 0.225938000
      78 0.192812000
      84 0.122586000
      90 0.058858000
      96 0.023492000
     102 0.008072000
     108 0.002716000
     114 0.000812000
     120 0.000242000
     126 0.000058000
     132 0.000012000
     138 0.000004000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
