#GLU151-3  Hist_01580
     -180 0.076572000
     -174 0.053328000
     -168 0.026454000
     -162 0.010378000
     -156 0.003512000
     -150 0.001252000
     -144 0.000492000
     -138 0.000234000
     -132 0.000128000
     -126 0.000172000
     -120 0.000220000
     -114 0.000294000
     -108 0.000570000
     -102 0.001030000
      -96 0.002110000
      -90 0.006446000
      -84 0.023300000
      -78 0.070522000
      -72 0.142394000
      -66 0.179092000
      -60 0.131684000
      -54 0.056476000
      -48 0.015334000
      -42 0.003078000
      -36 0.000460000
      -30 0.000066000
      -24 0.000006000
      -18 0.000004000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000006000
       42 0.000010000
       48 0.000022000
       54 0.000042000
       60 0.000110000
       66 0.000148000
       72 0.000152000
       78 0.000152000
       84 0.000116000
       90 0.000038000
       96 0.000032000
      102 0.000012000
      108 0.000004000
      114 0.000002000
      120 0.000002000
      126 0.000004000
      132 0.000022000
      138 0.000098000
      144 0.000628000
      150 0.003752000
      156 0.013890000
      162 0.034932000
      168 0.061754000
      174 0.078464000
