#GLY10-0  Hist_00094
    -180 0.000004000
    -174 0.000000000
    -168 0.000000000
    -162 0.000002000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000004000
      24 0.000032000
      30 0.000336000
      36 0.002372000
      42 0.012764000
      48 0.050958000
      54 0.130706000
      60 0.224760000
      66 0.248528000
      72 0.183262000
      78 0.092768000
      84 0.035796000
      90 0.011594000
      96 0.003806000
     102 0.001340000
     108 0.000514000
     114 0.000240000
     120 0.000126000
     126 0.000046000
     132 0.000016000
     138 0.000016000
     144 0.000000000
     150 0.000002000
     156 0.000002000
     162 0.000000000
     168 0.000004000
     174 0.000002000
