#PRO201-5  Hist_02146
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000038000
      -54 0.002646000
      -48 0.035052000
      -42 0.149186000
      -36 0.249424000
      -30 0.211558000
      -24 0.110296000
      -18 0.043810000
      -12 0.016438000
       -6 0.007964000
        0 0.006252000
        6 0.008886000
       12 0.017998000
       18 0.034656000
       24 0.048132000
       30 0.039510000
       36 0.015594000
       42 0.002444000
       48 0.000116000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
