#PRO112-3  Hist_01166
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000068000
      -48 0.002664000
      -42 0.031200000
      -36 0.129590000
      -30 0.222764000
      -24 0.195126000
      -18 0.103872000
      -12 0.041980000
       -6 0.017132000
        0 0.012026000
        6 0.018230000
       12 0.034668000
       18 0.060450000
       24 0.071240000
       30 0.045554000
       36 0.012272000
       42 0.001154000
       48 0.000010000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
