#GLU210-5  Hist_02238
     -180 0.009042000
     -174 0.010590000
     -168 0.012644000
     -162 0.015122000
     -156 0.019126000
     -150 0.025064000
     -144 0.034534000
     -138 0.044716000
     -132 0.049610000
     -126 0.045042000
     -120 0.036022000
     -114 0.026412000
     -108 0.018972000
     -102 0.014212000
      -96 0.011330000
      -90 0.010444000
      -84 0.010504000
      -78 0.011134000
      -72 0.011398000
      -66 0.011716000
      -60 0.011572000
      -54 0.011212000
      -48 0.010406000
      -42 0.009566000
      -36 0.008806000
      -30 0.007982000
      -24 0.007294000
      -18 0.007274000
      -12 0.007514000
       -6 0.008092000
        0 0.009402000
        6 0.010726000
       12 0.012672000
       18 0.015140000
       24 0.018338000
       30 0.023132000
       36 0.029988000
       42 0.037980000
       48 0.042764000
       54 0.040544000
       60 0.032980000
       66 0.024412000
       72 0.017946000
       78 0.013720000
       84 0.010848000
       90 0.009622000
       96 0.009668000
      102 0.010146000
      108 0.010652000
      114 0.011022000
      120 0.011314000
      126 0.011158000
      132 0.010634000
      138 0.009814000
      144 0.008884000
      150 0.008106000
      156 0.007774000
      162 0.007480000
      168 0.007708000
      174 0.008074000
