#GLN18-5  Hist_00178
    -180 0.055152000
    -174 0.056108000
    -168 0.054008000
    -162 0.049584000
    -156 0.044022000
    -150 0.036992000
    -144 0.028664000
    -138 0.021058000
    -132 0.015772000
    -126 0.012022000
    -120 0.009520000
    -114 0.008178000
    -108 0.007804000
    -102 0.008352000
     -96 0.008466000
     -90 0.008580000
     -84 0.007904000
     -78 0.007596000
     -72 0.007092000
     -66 0.006336000
     -60 0.005274000
     -54 0.004112000
     -48 0.003054000
     -42 0.002192000
     -36 0.001668000
     -30 0.001202000
     -24 0.001058000
     -18 0.000850000
     -12 0.000920000
      -6 0.000888000
       0 0.001216000
       6 0.001478000
      12 0.001890000
      18 0.002482000
      24 0.003032000
      30 0.003842000
      36 0.004120000
      42 0.004670000
      48 0.004852000
      54 0.005052000
      60 0.004668000
      66 0.004486000
      72 0.004306000
      78 0.004576000
      84 0.005124000
      90 0.006634000
      96 0.008996000
     102 0.013282000
     108 0.018746000
     114 0.025628000
     120 0.030192000
     126 0.033168000
     132 0.033960000
     138 0.034856000
     144 0.035826000
     150 0.038684000
     156 0.042190000
     162 0.045646000
     168 0.049300000
     174 0.052670000
