#THR199-4  Hist_02118
     -180 0.001040000
     -174 0.000896000
     -168 0.000732000
     -162 0.000648000
     -156 0.000422000
     -150 0.000294000
     -144 0.000268000
     -138 0.000196000
     -132 0.000210000
     -126 0.000198000
     -120 0.000306000
     -114 0.000666000
     -108 0.001924000
     -102 0.005296000
      -96 0.014276000
      -90 0.034582000
      -84 0.068464000
      -78 0.110796000
      -72 0.140564000
      -66 0.138664000
      -60 0.110296000
      -54 0.071942000
      -48 0.040392000
      -42 0.020810000
      -36 0.009732000
      -30 0.004298000
      -24 0.002048000
      -18 0.000954000
      -12 0.000466000
       -6 0.000268000
        0 0.000144000
        6 0.000134000
       12 0.000120000
       18 0.000140000
       24 0.000244000
       30 0.000380000
       36 0.000730000
       42 0.001400000
       48 0.003586000
       54 0.008756000
       60 0.017734000
       66 0.030962000
       72 0.040940000
       78 0.040718000
       84 0.029806000
       90 0.017806000
       96 0.009218000
      102 0.004294000
      108 0.002212000
      114 0.001218000
      120 0.000816000
      126 0.000572000
      132 0.000562000
      138 0.000592000
      144 0.000648000
      150 0.000736000
      156 0.000888000
      162 0.000896000
      168 0.001004000
      174 0.001096000
