#GLU210-1  Hist_02230
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000002000
      -78 0.000016000
      -72 0.000088000
      -66 0.000672000
      -60 0.003754000
      -54 0.016848000
      -48 0.052818000
      -42 0.115454000
      -36 0.181928000
      -30 0.211528000
      -24 0.186284000
      -18 0.126498000
      -12 0.065576000
       -6 0.026460000
        0 0.008624000
        6 0.002446000
       12 0.000702000
       18 0.000194000
       24 0.000064000
       30 0.000028000
       36 0.000010000
       42 0.000002000
       48 0.000000000
       54 0.000002000
       60 0.000000000
       66 0.000002000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
