#ARG206-4  Hist_02192
     -180 0.179580000
     -174 0.123318000
     -168 0.066536000
     -162 0.026830000
     -156 0.008634000
     -150 0.002772000
     -144 0.001166000
     -138 0.000670000
     -132 0.000490000
     -126 0.000480000
     -120 0.000496000
     -114 0.000736000
     -108 0.001406000
     -102 0.002120000
      -96 0.002516000
      -90 0.002376000
      -84 0.001692000
      -78 0.001114000
      -72 0.000636000
      -66 0.000354000
      -60 0.000150000
      -54 0.000062000
      -48 0.000034000
      -42 0.000010000
      -36 0.000004000
      -30 0.000004000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000012000
       36 0.000026000
       42 0.000148000
       48 0.000456000
       54 0.000750000
       60 0.000848000
       66 0.000542000
       72 0.000280000
       78 0.000148000
       84 0.000076000
       90 0.000070000
       96 0.000034000
      102 0.000014000
      108 0.000006000
      114 0.000008000
      120 0.000010000
      126 0.000046000
      132 0.000164000
      138 0.000830000
      144 0.003856000
      150 0.015708000
      156 0.050244000
      162 0.114844000
      168 0.179980000
      174 0.206712000
