#VAL135-3  Hist_01408
     -180 0.006332000
     -174 0.003378000
     -168 0.001592000
     -162 0.000710000
     -156 0.000300000
     -150 0.000158000
     -144 0.000062000
     -138 0.000036000
     -132 0.000012000
     -126 0.000010000
     -120 0.000018000
     -114 0.000034000
     -108 0.000102000
     -102 0.000276000
      -96 0.000836000
      -90 0.003240000
      -84 0.012626000
      -78 0.042212000
      -72 0.105844000
      -66 0.160762000
      -60 0.139256000
      -54 0.069360000
      -48 0.021376000
      -42 0.004692000
      -36 0.000788000
      -30 0.000102000
      -24 0.000012000
      -18 0.000006000
      -12 0.000000000
       -6 0.000002000
        0 0.000002000
        6 0.000000000
       12 0.000004000
       18 0.000008000
       24 0.000066000
       30 0.000386000
       36 0.001706000
       42 0.007606000
       48 0.023528000
       54 0.053336000
       60 0.085182000
       66 0.093828000
       72 0.070320000
       78 0.036814000
       84 0.013836000
       90 0.004090000
       96 0.001072000
      102 0.000206000
      108 0.000056000
      114 0.000012000
      120 0.000020000
      126 0.000018000
      132 0.000044000
      138 0.000124000
      144 0.000464000
      150 0.001474000
      156 0.004064000
      162 0.007916000
      168 0.010236000
      174 0.009448000
