#GLU187-4  Hist_01994
     -180 0.037374000
     -174 0.028420000
     -168 0.018912000
     -162 0.011330000
     -156 0.006462000
     -150 0.003644000
     -144 0.002466000
     -138 0.001740000
     -132 0.001552000
     -126 0.001736000
     -120 0.002080000
     -114 0.003036000
     -108 0.004276000
     -102 0.006786000
      -96 0.010248000
      -90 0.014586000
      -84 0.017702000
      -78 0.018756000
      -72 0.019282000
      -66 0.018880000
      -60 0.018006000
      -54 0.014732000
      -48 0.010350000
      -42 0.005632000
      -36 0.002532000
      -30 0.001068000
      -24 0.000396000
      -18 0.000136000
      -12 0.000040000
       -6 0.000028000
        0 0.000022000
        6 0.000026000
       12 0.000118000
       18 0.000392000
       24 0.001500000
       30 0.004796000
       36 0.014974000
       42 0.037304000
       48 0.072630000
       54 0.101874000
       60 0.108184000
       66 0.088282000
       72 0.061694000
       78 0.036314000
       84 0.018108000
       90 0.008196000
       96 0.003626000
      102 0.001728000
      108 0.001028000
      114 0.000824000
      120 0.000746000
      126 0.001086000
      132 0.001684000
      138 0.003314000
      144 0.006532000
      150 0.012216000
      156 0.021088000
      162 0.030850000
      168 0.038240000
      174 0.040436000
