#LYS69-7  Hist_00712
    -180 0.057044000
    -174 0.048496000
    -168 0.033356000
    -162 0.019816000
    -156 0.010038000
    -150 0.004692000
    -144 0.002264000
    -138 0.001118000
    -132 0.000686000
    -126 0.000618000
    -120 0.000526000
    -114 0.000616000
    -108 0.001108000
    -102 0.001850000
     -96 0.004058000
     -90 0.008422000
     -84 0.016514000
     -78 0.028646000
     -72 0.043462000
     -66 0.054290000
     -60 0.055528000
     -54 0.047144000
     -48 0.032460000
     -42 0.019440000
     -36 0.010262000
     -30 0.004862000
     -24 0.002330000
     -18 0.001100000
     -12 0.000702000
      -6 0.000454000
       0 0.000478000
       6 0.000672000
      12 0.000990000
      18 0.001850000
      24 0.003722000
      30 0.007818000
      36 0.015198000
      42 0.027620000
      48 0.041618000
      54 0.052976000
      60 0.054950000
      66 0.046774000
      72 0.033024000
      78 0.019762000
      84 0.010068000
      90 0.005036000
      96 0.002310000
     102 0.001298000
     108 0.000672000
     114 0.000546000
     120 0.000458000
     126 0.000652000
     132 0.000930000
     138 0.001826000
     144 0.003748000
     150 0.008218000
     156 0.016328000
     162 0.029360000
     168 0.044132000
     174 0.055064000
