#GLU70-5  Hist_00724
    -180 0.016938000
    -174 0.021264000
    -168 0.027894000
    -162 0.035154000
    -156 0.040940000
    -150 0.041912000
    -144 0.037362000
    -138 0.030364000
    -132 0.021672000
    -126 0.015696000
    -120 0.010916000
    -114 0.008692000
    -108 0.006960000
    -102 0.006162000
     -96 0.005718000
     -90 0.005930000
     -84 0.006512000
     -78 0.007496000
     -72 0.008782000
     -66 0.010534000
     -60 0.012808000
     -54 0.014710000
     -48 0.015386000
     -42 0.015158000
     -36 0.014212000
     -30 0.013400000
     -24 0.011922000
     -18 0.010888000
     -12 0.011308000
      -6 0.012414000
       0 0.014698000
       6 0.017950000
      12 0.023558000
      18 0.030874000
      24 0.036944000
      30 0.039718000
      36 0.037946000
      42 0.032442000
      48 0.024102000
      54 0.017622000
      60 0.012090000
      66 0.009136000
      72 0.007192000
      78 0.006472000
      84 0.006258000
      90 0.006116000
      96 0.006682000
     102 0.007320000
     108 0.008800000
     114 0.010434000
     120 0.012102000
     126 0.014230000
     132 0.015762000
     138 0.016764000
     144 0.015994000
     150 0.015048000
     156 0.013776000
     162 0.013158000
     168 0.013252000
     174 0.014456000
