#ARG88-3  Hist_00914
    -180 0.044738000
    -174 0.061936000
    -168 0.052160000
    -162 0.032240000
    -156 0.024320000
    -150 0.026132000
    -144 0.022858000
    -138 0.015708000
    -132 0.008814000
    -126 0.004900000
    -120 0.003288000
    -114 0.003178000
    -108 0.004236000
    -102 0.006708000
     -96 0.012594000
     -90 0.030732000
     -84 0.077812000
     -78 0.151180000
     -72 0.184644000
     -66 0.131872000
     -60 0.055124000
     -54 0.014022000
     -48 0.002360000
     -42 0.000288000
     -36 0.000048000
     -30 0.000010000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000004000
      18 0.000006000
      24 0.000014000
      30 0.000032000
      36 0.000150000
      42 0.000396000
      48 0.000750000
      54 0.000946000
      60 0.000662000
      66 0.000328000
      72 0.000088000
      78 0.000010000
      84 0.000004000
      90 0.000002000
      96 0.000000000
     102 0.000002000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000002000
     144 0.000004000
     150 0.000016000
     156 0.000142000
     162 0.000916000
     168 0.004810000
     174 0.018814000
